average_f1_score,odor,exp
0.5985347985347985,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5738672438672439,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.556132756132756,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6501010101010101,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5871395271395271,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5988095238095238,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5850757575757576,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5317066267066267,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6810714285714285,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6301082251082251,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6214252414252414,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6206709956709957,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6154911754911755,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6865873015873015,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5732828282828282,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5907736707736707,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4691017316017316,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5869785769785769,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6184199134199134,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.577979797979798,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6427289377289377,2,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4427777777777777,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5193595293595293,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.429047619047619,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5471961371961372,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5052020202020202,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5098717948717948,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4703246753246753,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5340939615939615,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5478787878787879,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.36568986568986567,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5295182595182595,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3831168831168831,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4964357864357864,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5548717948717948,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5422577422577423,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.510995670995671,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4523232323232323,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4852564102564102,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.551018981018981,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5523681873681874,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.46805194805194805,3,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.32394605394605397,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.20674603174603176,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3627650127650128,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.23373015873015873,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.17532467532467533,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.21071428571428572,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.2363492063492064,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.1523088023088023,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.26674825174825173,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3351121101121101,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.19301587301587303,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.24055555555555558,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.27724386724386724,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.3117094017094017,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.19,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.30128427128427127,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.25683261183261186,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.2814574314574315,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.2758913308913309,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.27801587301587305,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.21969696969696972,4,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6454179154179155,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5103391053391053,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.616246857717446,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6326623376623377,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.484920634920635,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5747222222222221,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6034829059829059,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6405205905205905,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5768414918414918,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6731041181041181,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6181257631257631,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6207267732267733,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6099983349983349,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5917171717171718,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6461829836829837,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6152669552669552,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6060081585081585,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.582993672993673,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5608946608946608,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.6514102564102564,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.5492347848230201,5,102723_A94Nt_tracesfeature_odorafcondition_3SECAFODORONSET
0.4107714507714507,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.41533910533910534,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3308080808080808,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.412950937950938,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.40310411810411806,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.34107448107448113,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.47994227994228,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5183549783549783,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.268037518037518,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.49350649350649345,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4528421578421578,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4259518259518259,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4658946608946609,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.44304584304584305,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4105555555555556,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.39341630591630594,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.37893162393162394,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.35634920634920636,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.35238095238095235,2,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4580916305916306,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5567116217116217,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5449525474525474,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5104778554778555,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.507063492063492,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4377342102342102,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5258658008658008,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.585995670995671,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.371981351981352,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5250738150738151,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5436951936951937,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5053246753246754,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4468542568542569,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5247924297924298,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4904654169360052,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.458989898989899,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.6000427350427351,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5824531024531024,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5382251082251083,3,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4752958152958152,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.44601398601398595,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3268220668220668,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.39657231657231656,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.39565911212970034,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4483488733488733,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.34948773448773446,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.5177056277056277,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4023088023088023,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4401398601398602,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.38610644257703086,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4049222999222999,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.42141391288450114,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4654112554112554,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4457575757575757,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4534080298786181,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.28623931623931625,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4711577311577312,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3295374560080443,4,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4193589743589744,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.386474358974359,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.32083333333333336,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.36667221667221667,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2295299145299145,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.27958152958152954,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2907908757908758,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.4312626262626263,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.32151515151515153,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2854906204906205,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.23968253968253966,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.21100732600732602,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3321855921855922,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.32756132756132755,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.41258852258852263,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.2933255633255633,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.23873737373737375,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.3730586080586081,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
0.31220224220224224,5,102723_A94R1_tracesfeature_odorafcondition_3SECAFODORONSET
